CODIGOESTR,ESTRUCT,HORASFUNC1,HORASFUNC2,DIASFUNCME,SUBTIPO,SUBT,Luminaria.BAJOMEDICION,Luminaria.POTENCIA,POTENCIA_2,ALIMENTA_5,ALIM,SUBTIPO_1,TRAF,VOLTAJE,POTENCIA TRAFO,TRAFO,KWH
APO0305,LDPS150PCC,12,0,100,4,Sodio Cerrada,0,150,0,03SI060T12,Sicoto - San Pablo,1,Transformador Monofásico en poste,7.97 kV,10,308229,54
APO0305,LDPS150PCC,12,0,100,4,Sodio Cerrada,0,150,0,03SI060T12,Sicoto - San Pablo,1,Transformador Monofásico en poste,7.97 kV,10,308229,54
APO0305,LDPS150PCC,12,0,100,4,Sodio Cerrada,0,150,0,03SI060T12,Sicoto - San Pablo,1,Transformador Monofásico en poste,7.97 kV,10,308229,54
APO0305,LDPS150PCC,12,0,100,4,Sodio Cerrada,0,150,0,03SI060T12,Sicoto - San Pablo,1,Transformador Monofásico en poste,7.97 kV,10,308229,54
APO0305,LDPS150PCC,12,0,100,4,Sodio Cerrada,0,150,0,03SI060T12,Sicoto - San Pablo,1,Transformador Monofásico en poste,7.97 kV,10,308229,54
APO0305,LDPS150PCC,12,0,100,4,Sodio Cerrada,0,150,0,03SI060T12,Sicoto - San Pablo,1,Transformador Monofásico en poste,7.97 kV,10,308229,54
APO0305,LDPS150PCC,12,0,100,4,Sodio Cerrada,0,150,0,03SI060T12,Sicoto - San Pablo,1,Transformador Monofásico en poste,7.97 kV,10,308230,54
APO0305,LDPS150PCC,12,0,100,4,Sodio Cerrada,0,150,0,03SI060T12,Sicoto - San Pablo,1,Transformador Monofásico en poste,7.97 kV,10,308230,54
APO0305,LDPS150PCC,12,0,100,4,Sodio Cerrada,0,150,0,03SI060T12,Sicoto - San Pablo,1,Transformador Monofásico en poste,7.97 kV,10,308230,54
APO0301,LDPS70PCC,12,0,100,4,Sodio Cerrada,0,150,0,03SI060T13,Sicoto - San Jose del Tambo,1,Transformador Monofásico en poste,7.97 kV,10,308230,54
APO0301,LDPS70PCC,12,0,100,4,Sodio Cerrada,0,150,0,03SI060T12,Sicoto - San Pablo,1,Transformador Monofásico en poste,7.97 kV,10,308230,54
APO0312,LDPS150ACC,12,0,100,4,Sodio Cerrada,0,150,0,03GN020T11,Guanujo - Cuatro Esquinas,1,Transformador Monofásico en poste,7.62 kV,10,308230,54
APO0374,LDOS100ACC,12,0,100,4,Sodio Cerrada,0,150,0,03GN020T11,Guanujo - Cuatro Esquinas,1,Transformador Monofásico en poste,7.97 kV,10,308230,54
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,150,0,03GN020T11,Guanujo - Cuatro Esquinas,1,Transformador Monofásico en poste,7.62 kV,10,308230,54
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,150,0,03GR010T11,Guaranda - Vinchoa,1,Transformador Monofásico en poste,7.97 kV,10,308230,54
APO0374,LDOS100ACC,12,0,100,4,Sodio Cerrada,0,150,0,03EC030T11,Echeandía - Las Naves,1,Transformador Monofásico en poste,7.97 kV,10,308230,54
APO0375,LDOS250ACC,12,0,100,4,Sodio Cerrada,0,150,0,03EC030T11,Echeandía - Las Naves,1,Transformador Monofásico en poste,7.97 kV,10,308230,54
APO0374,LDOS100ACC,12,0,100,4,Sodio Cerrada,0,150,0,03EC030T11,Echeandía - Las Naves,1,Transformador Monofásico en poste,7.97 kV,10,308230,54
APO0312,LDPS150ACC,12,0,100,4,Sodio Cerrada,0,150,0,03SI060T12,Sicoto - San Pablo,1,Transformador Monofásico en poste,7.97 kV,10,308230,54
APO0374,LDOS100ACC,12,0,100,4,Sodio Cerrada,0,150,0,03SI060T12,Sicoto - San Pablo,1,Transformador Monofásico en poste,7.97 kV,10,308230,54
APO0374,LDOS100ACC,12,0,100,4,Sodio Cerrada,0,150,0,03SI060T12,Sicoto - San Pablo,1,Transformador Monofásico en poste,7.97 kV,10,308230,54
APO0110,LDSM125ACA,12,0,100,2,Mercurio Abierta,0,400,0,03SI060T12,Sicoto - San Pablo,1,Transformador Monofásico en poste,7.97 kV,37.5,301391,144
APO0308,LDPS70ACC,12,0,100,4,Sodio Cerrada,0,400,0,03SI060T12,Sicoto - San Pablo,1,Transformador Monofásico en poste,7.97 kV,25,303485,144
APO0309,LCPS100ACC,12,0,100,4,Sodio Cerrada,0,150,0,03SI060T13,Sicoto - San Jose del Tambo,1,Transformador Monofásico en poste,7.97 kV,10,303358,54
APO0309,LCPS100ACC,12,0,100,4,Sodio Cerrada,0,150,0,03SI060T13,Sicoto - San Jose del Tambo,1,Transformador Monofásico en poste,7.97 kV,10,303358,54
APO0303,LCPS150PCC,12,0,100,4,Sodio Cerrada,0,150,0,03CO040T14,Cochabamba - Telimbela,1,Transformador Monofásico en poste,7.97 kV,5,303286,54
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,150,0,03GR010T21,Guaranda - Chimbo,1,Transformador Monofásico en poste,7.97 kV,25,301160,54
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,150,0,03GR010T21,Guaranda - Chimbo,1,Transformador Monofásico en poste,7.97 kV,25,301160,54
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,150,0,03GR010T21,Guaranda - Chimbo,1,Transformador Monofásico en poste,7.97 kV,10,303627,54
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,150,0,03GR010T21,Guaranda - Chimbo,1,Transformador Monofásico en poste,7.97 kV,10,303627,54
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,150,0,03GR010T21,Guaranda - Chimbo,1,Transformador Monofásico en poste,7.97 kV,10,303627,54
APO0374,LDOS100ACC,12,0,100,4,Sodio Cerrada,0,150,0,03GR010T21,Guaranda - Chimbo,1,Transformador Monofásico en poste,7.97 kV,10,303627,54
APO0303,LCPS150PCC,12,0,100,4,Sodio Cerrada,0,150,0,03SI060T12,Sicoto - San Pablo,1,Transformador Monofásico en poste,7.97 kV,10,303627,54
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,150,0,03GR010T21,Guaranda - Chimbo,5,Transformador Trifásico en poste,13.2 kV,10,303628,54
APO0312,LDPS150ACC,12,0,100,3,Sodio Abierta,0,150,0,03GR010T21,Guaranda - Chimbo,1,Transformador Monofásico en poste,7.62 kV,5,303629,54
APO0105,LDPM175ACA,12,0,100,2,Mercurio Abierta,0,150,0,03GR010T21,Guaranda - Chimbo,1,Transformador Monofásico en poste,7.62 kV,5,303629,54
APO0313,LDPS250ACC,12,0,100,3,Sodio Abierta,0,150,0,03GR010T21,Guaranda - Chimbo,1,Transformador Monofásico en poste,7.62 kV,5,303629,54
APO0313,LDPS250ACC,12,0,100,4,Sodio Cerrada,0,150,0,03GR010T12,Guaranda - Cdla. 1° de Mayo,5,Transformador Trifásico en poste,13.8 kV,5,303629,54
APO0105,LDPM175ACA,12,0,100,2,Mercurio Abierta,0,150,0,03GR010T12,Guaranda - Cdla. 1° de Mayo,5,Transformador Trifásico en poste,13.8 kV,75,303927,54
APO0312,LDPS150ACC,12,0,100,4,Sodio Cerrada,0,150,0,03GR010T12,Guaranda - Cdla. 1° de Mayo,5,Transformador Trifásico en poste,13.8 kV,75,303927,54
APO0312,LDPS150ACC,12,0,100,4,Sodio Cerrada,0,150,0,03GR010T12,Guaranda - Cdla. 1° de Mayo,5,Transformador Trifásico en poste,13.8 kV,75,303927,54
APO0312,LDPS150ACC,12,0,100,4,Sodio Cerrada,0,150,0,03GR010T12,Guaranda - Cdla. 1° de Mayo,5,Transformador Trifásico en poste,13.8 kV,75,303927,54
APO0379,LDOS150ACC,12,0,100,4,Sodio Cerrada,0,150,0,03CA050T11,Caluma-Echeandía,1,Transformador Monofásico en poste,7.97 kV,75,303927,54
APO0312,LDPS150ACC,12,0,100,4,Sodio Cerrada,0,150,0,03CA050T11,Caluma-Echeandía,1,Transformador Monofásico en poste,7.97 kV,75,303927,54
APO0374,LDOS100ACC,12,0,100,4,Sodio Cerrada,0,150,0,03CA050T14,Caluma Centro,5,Transformador Trifásico en poste,13.8 kV,75,303927,54
APO0379,LDOS150ACC,12,0,100,4,Sodio Cerrada,0,150,0,03CA050T14,Caluma Centro,5,Transformador Trifásico en poste,13.8 kV,75,303927,54
APO0379,LDOS150ACC,12,0,100,4,Sodio Cerrada,0,150,0,03CA050T14,Caluma Centro,5,Transformador Trifásico en poste,13.8 kV,75,303927,54
APO0375,LDOS250ACC,12,0,100,4,Sodio Cerrada,0,150,0,03CA050T14,Caluma Centro,5,Transformador Trifásico en poste,13.8 kV,25,303304,54
APO0374,LDOS100ACC,12,0,100,4,Sodio Cerrada,0,150,0,03CA050T14,Caluma Centro,5,Transformador Trifásico en poste,13.8 kV,25,303304,54
APO0312,LDPS150ACC,12,0,100,4,Sodio Cerrada,0,150,0,03GR010T21,Guaranda - Chimbo,1,Transformador Monofásico en poste,7.97 kV,25,303304,54
APO0306,LDPS250PCC,12,0,100,4,Sodio Cerrada,0,100,0,03CO040T11,Cochabamba - San Miguel,1,Transformador Monofásico en poste,7.62 kV,15,308118,36
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,100,0,03CO040T11,Cochabamba - San Miguel,1,Transformador Monofásico en poste,7.62 kV,15,308118,36
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,100,0,03CO040T11,Cochabamba - San Miguel,1,Transformador Monofásico en poste,7.62 kV,15,308118,36
APO0306,LDPS250PCC,12,0,100,4,Sodio Cerrada,0,100,0,03CO040T11,Cochabamba - San Miguel,1,Transformador Monofásico en poste,7.97 kV,15,308118,36
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,100,0,03GR010T13,Guaranda - Maldonado,1,Transformador Monofásico en poste,7.62 kV,15,308118,36
APO0379,LDOS150ACC,12,0,100,4,Sodio Cerrada,0,100,0,03GN020T11,Guanujo - Cuatro Esquinas,1,Transformador Monofásico en poste,7.62 kV,15,308118,36
APO0312,LDPS150ACC,12,0,100,4,Sodio Cerrada,0,100,0,03GN020T11,Guanujo - Cuatro Esquinas,1,Transformador Monofásico en poste,7.62 kV,15,308118,36
APO0312,LDPS150ACC,12,0,100,4,Sodio Cerrada,0,100,0,03GN020T11,Guanujo - Cuatro Esquinas,1,Transformador Monofásico en poste,7.62 kV,15,308118,36
APO0312,LDPS150ACC,12,0,100,4,Sodio Cerrada,0,100,0,03GN020T11,Guanujo - Cuatro Esquinas,1,Transformador Monofásico en poste,7.62 kV,15,308118,36
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,100,0,03GR010T13,Guaranda - Maldonado,1,Transformador Monofásico en poste,7.62 kV,15,308118,36
APO0105,LDPM175ACA,12,0,100,2,Mercurio Abierta,0,100,0,03GR010T12,Guaranda - Cdla. 1° de Mayo,5,Transformador Trifásico en poste,13.8 kV,25,301251,36
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,100,0,03GR010T12,Guaranda - Cdla. 1° de Mayo,5,Transformador Trifásico en poste,13.8 kV,25,301251,36
APO0374,LDOS100ACC,12,0,100,4,Sodio Cerrada,0,100,0,03CA050T14,Caluma Centro,5,Transformador Trifásico en poste,13.8 kV,25,301251,36
APO0374,LDOS100ACC,12,0,100,4,Sodio Cerrada,0,100,0,03CA050T14,Caluma Centro,5,Transformador Trifásico en poste,13.8 kV,25,301251,36
APO0375,LDOS250ACC,12,0,100,4,Sodio Cerrada,0,100,0,03CA050T14,Caluma Centro,5,Transformador Trifásico en poste,13.8 kV,25,301251,36
APO0375,LDOS250ACC,12,0,100,4,Sodio Cerrada,0,100,0,03CA050T14,Caluma Centro,5,Transformador Trifásico en poste,13.8 kV,15,301471,36
APO0306,LDPS250PCC,12,0,100,4,Sodio Cerrada,0,100,0,03GR010T12,Guaranda - Cdla. 1° de Mayo,5,Transformador Trifásico en poste,13.8 kV,15,301471,36
APO0374,LDOS100ACC,12,0,100,4,Sodio Cerrada,0,100,0,03CA050T14,Caluma Centro,5,Transformador Trifásico en poste,13.8 kV,15,301471,36
APO0303,LCPS150PCC,12,0,100,4,Sodio Cerrada,0,100,0,03SI060T12,Sicoto - San Pablo,1,Transformador Monofásico en poste,7.97 kV,15,301471,36
APO0309,LCPS100ACC,12,0,100,4,Sodio Cerrada,0,100,0,03GR010T13,Guaranda - Maldonado,5,Transformador Trifásico en poste,13.8 kV,15,301471,36
APO0303,LCPS150PCC,12,0,100,4,Sodio Cerrada,0,100,0,03SI060T12,Sicoto - San Pablo,1,Transformador Monofásico en poste,7.97 kV,15,301471,36
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,100,0,03GR010T13,Guaranda - Maldonado,5,Transformador Trifásico en poste,13.2 kV,15,301471,36
APO0306,LDPS250PCC,12,0,100,4,Sodio Cerrada,0,100,0,03CO040T11,Cochabamba - San Miguel,1,Transformador Monofásico en poste,7.62 kV,15,301471,36
APO0313,LDPS250ACC,12,0,100,4,Sodio Cerrada,0,100,0,03CO040T11,Cochabamba - San Miguel,1,Transformador Monofásico en poste,7.62 kV,15,301471,36
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,150,0,03CO040T11,Cochabamba - San Miguel,1,Transformador Monofásico en poste,7.62 kV,25,301257,54
APO0312,LDPS150ACC,12,0,100,4,Sodio Cerrada,0,150,0,03CO040T11,Cochabamba - San Miguel,1,Transformador Monofásico en poste,7.62 kV,25,301257,54
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,150,0,03CO040T11,Cochabamba - San Miguel,1,Transformador Monofásico en poste,7.62 kV,25,301257,54
APO0305,LDPS150PCC,12,0,100,4,Sodio Cerrada,0,150,0,03CO040T11,Cochabamba - San Miguel,1,Transformador Monofásico en poste,7.62 kV,25,301257,54
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,150,0,03CO040T11,Cochabamba - San Miguel,1,Transformador Monofásico en poste,7.62 kV,25,301257,54
APO0305,LDPS150PCC,12,0,100,4,Sodio Cerrada,0,150,0,03CO040T11,Cochabamba - San Miguel,1,Transformador Monofásico en poste,7.62 kV,25,301257,54
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,250,0,03CO040T11,Cochabamba - San Miguel,1,Transformador Monofásico en poste,7.62 kV,25,301257,90
APO0374,LDOS100ACC,12,0,100,4,Sodio Cerrada,0,150,0,03EC030T12,Echeandia Sabanetillas,1,Transformador Monofásico en poste,7.97 kV,25,301257,54
APO0310,LCPS150ACC,12,0,100,4,Sodio Cerrada,0,150,0,03CO040T12,Cochabamba - Asuncion,1,Transformador Monofásico en poste,7.62 kV,10,308062,54
APO0309,LCPS100ACC,12,0,100,4,Sodio Cerrada,0,150,0,03CO040T12,Cochabamba - Asuncion,1,Transformador Monofásico en poste,7.62 kV,10,308062,54
AOD0023,AODIPM150A,12,0,100,1,Mercurio Cerrada,0,150,0,03CO040T12,Cochabamba - Asuncion,5,Transformador Trifásico en poste,13.8 kV,10,308062,54
APO0310,LCPS150ACC,12,0,100,4,Sodio Cerrada,0,150,0,03GR010T21,Guaranda - Chimbo,1,Transformador Monofásico en poste,7.62 kV,10,308062,54
APO0310,LCPS150ACC,12,0,100,4,Sodio Cerrada,0,150,0,03CO040T12,Cochabamba - Asuncion,1,Transformador Monofásico en poste,7.97 kV,10,308062,54
APO0105,LDPM175ACA,12,0,100,2,Mercurio Abierta,0,150,0,03GR010T21,Guaranda - Chimbo,1,Transformador Monofásico en poste,7.97 kV,10,308062,54
APO0374,LDOS100ACC,12,0,100,4,Sodio Cerrada,0,150,0,03GR010T21,Guaranda - Chimbo,1,Transformador Monofásico en poste,7.97 kV,10,308062,54
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,150,0,03CO040T12,Cochabamba - Asuncion,1,Transformador Monofásico en poste,7.62 kV,10,308062,54
APO0206,LDPM175ACC,12,0,100,1,Mercurio Cerrada,0,150,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.97 kV,10,308062,54
APO0206,LDPM175ACC,12,0,100,1,Mercurio Cerrada,0,150,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.97 kV,10,308062,54
APO0376,LDOS400ACC,12,0,100,4,Sodio Cerrada,0,150,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.97 kV,10,308062,54
APO0312,LDPS150ACC,12,0,100,4,Sodio Cerrada,0,150,0,03GR010T21,Guaranda - Chimbo,1,Transformador Monofásico en poste,7.62 kV,10,308062,54
APO0374,LDOS100ACC,12,0,100,4,Sodio Cerrada,0,150,0,03CA050T12,Caluma - Pita,1,Transformador Monofásico en poste,7.97 kV,25,301257,54
APO0313,LDPS250ACC,12,0,100,4,Sodio Cerrada,0,150,0,03GR010T13,Guaranda - Maldonado,5,Transformador Trifásico en poste,13.2 kV,25,301257,54
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,150,0,03GR010T13,Guaranda - Maldonado,5,Transformador Trifásico en poste,13.2 kV,25,301257,54
APO0312,LDPS150ACC,12,0,100,3,Sodio Abierta,0,150,0,03GR010T13,Guaranda - Maldonado,5,Transformador Trifásico en poste,13.2 kV,25,301257,54
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,150,0,03GR010T13,Guaranda - Maldonado,5,Transformador Trifásico en poste,13.2 kV,25,301257,54
APO0406,PDPM150ACC,12,0,100,7,Proyector de Mercurio,0,150,0,03EC030T11,Echeandía - Las Naves,1,Transformador Monofásico en poste,7.97 kV,30,303291,54
APO0406,PDPM150ACC,12,0,100,7,Proyector de Mercurio,0,100,0,03EC030T11,Echeandía - Las Naves,1,Transformador Monofásico en poste,7.97 kV,25,301257,36
APO0504,PDPS250ACC,12,0,100,6,Proyector de Sodio,0,100,0,03EC030T11,Echeandía - Las Naves,1,Transformador Monofásico en poste,7.97 kV,25,301257,36
APO0311,LDPS100ACC,12,0,100,3,Sodio Abierta,0,150,0,03GR010T12,Guaranda - Cdla. 1° de Mayo,5,Transformador Trifásico en poste,13.8 kV,25,301257,54
APO0313,LDPS250ACC,12,0,100,3,Sodio Abierta,0,150,0,03GR010T13,Guaranda - Maldonado,5,Transformador Trifásico en poste,13.8 kV,25,301257,54
APO0319,LDPS250ADC,6,6,100,4,Sodio Cerrada,0,150,175,03CO040T11,Cochabamba - San Miguel,1,Transformador Monofásico en poste,7.62 kV,25,301257,59
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,150,0,03CO040T11,Cochabamba - San Miguel,1,Transformador Monofásico en poste,7.62 kV,25,303900,54
APO0306,LDPS250PCC,12,0,100,4,Sodio Cerrada,0,100,0,03CO040T11,Cochabamba - San Miguel,1,Transformador Monofásico en poste,7.62 kV,15,301477,36
APO0306,LDPS250PCC,12,0,100,4,Sodio Cerrada,0,100,0,03CO040T11,Cochabamba - San Miguel,5,Transformador Trifásico en poste,13.8 kV,15,301477,36
APO0306,LDPS250PCC,12,0,100,4,Sodio Cerrada,0,100,0,03GR010T12,Guaranda - Cdla. 1° de Mayo,1,Transformador Monofásico en poste,7.97 kV,15,301477,36
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,100,0,03CO040T11,Cochabamba - San Miguel,5,Transformador Trifásico en poste,13.8 kV,15,301477,36
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,100,0,03CO040T11,Cochabamba - San Miguel,5,Transformador Trifásico en poste,13.8 kV,15,301477,36
APO0379,LDOS150ACC,12,0,100,4,Sodio Cerrada,0,100,0,03CA050T12,Caluma - Pita,1,Transformador Monofásico en poste,7.97 kV,15,301477,36
APO0313,LDPS250ACC,12,0,100,4,Sodio Cerrada,0,100,0,03GN020T14,Guanujo - La Cena,1,Transformador Monofásico en poste,7.62 kV,15,301477,36
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,100,0,03CO040T11,Cochabamba - San Miguel,5,Transformador Trifásico en poste,13.8 kV,15,301477,36
APO0306,LDPS250PCC,12,0,100,4,Sodio Cerrada,0,100,0,03GR010T12,Guaranda - Cdla. 1° de Mayo,5,Transformador Trifásico en poste,13.8 kV,15,301477,36
APO0306,LDPS250PCC,12,0,100,4,Sodio Cerrada,0,100,0,03GR010T12,Guaranda - Cdla. 1° de Mayo,5,Transformador Trifásico en poste,13.8 kV,15,301477,36
APO0306,LDPS250PCC,12,0,100,4,Sodio Cerrada,0,100,0,03GR010T12,Guaranda - Cdla. 1° de Mayo,5,Transformador Trifásico en poste,13.8 kV,15,301477,36
APO0306,LDPS250PCC,12,0,100,4,Sodio Cerrada,0,100,0,03GR010T12,Guaranda - Cdla. 1° de Mayo,5,Transformador Trifásico en poste,13.8 kV,15,301477,36
APO0306,LDPS250PCC,12,0,100,4,Sodio Cerrada,0,100,0,03GR010T12,Guaranda - Cdla. 1° de Mayo,5,Transformador Trifásico en poste,13.8 kV,10,303849,36
APO0314,LDPS400ACC,12,0,100,3,Sodio Abierta,0,100,0,03GR010T12,Guaranda - Cdla. 1° de Mayo,5,Transformador Trifásico en poste,13.8 kV,10,303849,36
APO0379,LDOS150ACC,12,0,100,4,Sodio Cerrada,0,100,0,03GR010T13,Guaranda - Maldonado,5,Transformador Trifásico en poste,13.8 kV,10,303849,36
APO0502,PDPS250PCC,12,0,100,6,Proyector de Sodio,0,100,0,03GR010T12,Guaranda - Cdla. 1° de Mayo,5,Transformador Trifásico en poste,13.8 kV,10,303849,36
APO0502,PDPS250PCC,12,0,100,6,Proyector de Sodio,0,100,0,03GR010T12,Guaranda - Cdla. 1° de Mayo,5,Transformador Trifásico en poste,13.8 kV,10,303849,36
APO0502,PDPS250PCC,12,0,100,6,Proyector de Sodio,0,100,0,03GR010T12,Guaranda - Cdla. 1° de Mayo,5,Transformador Trifásico en poste,13.8 kV,10,303849,36
APO0502,PDPS250PCC,12,0,100,6,Proyector de Sodio,0,400,0,03GR010T12,Guaranda - Cdla. 1° de Mayo,5,Transformador Trifásico en poste,13.8 kV,10,303849,144
APO0502,PDPS250PCC,12,0,100,6,Proyector de Sodio,0,100,0,03GR010T12,Guaranda - Cdla. 1° de Mayo,5,Transformador Trifásico en poste,13.8 kV,10,303849,36
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,100,0,03GR010T12,Guaranda - Cdla. 1° de Mayo,5,Transformador Trifásico en poste,13.8 kV,10,303849,36
APO0312,LDPS150ACC,12,0,100,4,Sodio Cerrada,0,100,0,03GR010T12,Guaranda - Cdla. 1° de Mayo,5,Transformador Trifásico en poste,13.8 kV,10,303849,36
APO0310,LCPS150ACC,12,0,100,4,Sodio Cerrada,0,100,0,03GR010T12,Guaranda - Cdla. 1° de Mayo,5,Transformador Trifásico en poste,13.8 kV,10,303849,36
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,100,0,03CO040T11,Cochabamba - San Miguel,5,Transformador Trifásico en poste,13.8 kV,10,303849,36
APO0305,LDPS150PCC,12,0,100,4,Sodio Cerrada,0,100,0,03CO040T11,Cochabamba - San Miguel,5,Transformador Trifásico en poste,13.8 kV,10,303849,36
APO0305,LDPS150PCC,12,0,100,4,Sodio Cerrada,0,150,0,03CO040T11,Cochabamba - San Miguel,5,Transformador Trifásico en poste,13.8 kV,5,303630,54
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,150,0,03CO040T11,Cochabamba - San Miguel,5,Transformador Trifásico en poste,13.8 kV,15,302651,54
APO0312,LDPS150ACC,12,0,100,4,Sodio Cerrada,0,150,0,03CO040T11,Cochabamba - San Miguel,5,Transformador Trifásico en poste,13.8 kV,15,302651,54
APO0306,LDPS250PCC,12,0,100,4,Sodio Cerrada,0,120,0,03CO040T11,Cochabamba - San Miguel,5,Transformador Trifásico en poste,13.8 kV,25,303595,43
APO0306,LDPS250PCC,12,0,100,4,Sodio Cerrada,0,120,0,03CO040T11,Cochabamba - San Miguel,5,Transformador Trifásico en poste,13.8 kV,25,303595,43
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,120,0,03CO040T11,Cochabamba - San Miguel,5,Transformador Trifásico en poste,13.8 kV,25,303595,43
APO0306,LDPS250PCC,12,0,100,4,Sodio Cerrada,0,120,0,03CO040T11,Cochabamba - San Miguel,5,Transformador Trifásico en poste,13.8 kV,25,303595,43
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,120,0,03CO040T11,Cochabamba - San Miguel,5,Transformador Trifásico en poste,13.8 kV,25,303595,43
APO0305,LDPS150PCC,12,0,100,4,Sodio Cerrada,0,120,0,03GN020T13,Guanujo Central,5,Transformador Trifásico en poste,13.8 kV,25,303595,43
APO0306,LDPS250PCC,12,0,100,4,Sodio Cerrada,0,120,0,03GN020T13,Guanujo Central,5,Transformador Trifásico en poste,13.8 kV,25,303595,43
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,120,0,03GR010T12,Guaranda - Cdla. 1° de Mayo,5,Transformador Trifásico en poste,13.8 kV,25,303595,43
APO0314,LDPS400ACC,12,0,100,3,Sodio Abierta,0,120,0,03GR010T12,Guaranda - Cdla. 1° de Mayo,5,Transformador Trifásico en poste,13.8 kV,25,303595,43
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,120,0,03GR010T21,Guaranda - Chimbo,1,Transformador Monofásico en poste,7.97 kV,25,303595,43
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,120,0,03GR010T21,Guaranda - Chimbo,1,Transformador Monofásico en poste,7.97 kV,25,303595,43
APO0313,LDPS250ACC,12,0,100,4,Sodio Cerrada,0,120,0,03GR010T21,Guaranda - Chimbo,1,Transformador Monofásico en poste,7.97 kV,25,303595,43
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,120,0,03GR010T21,Guaranda - Chimbo,1,Transformador Monofásico en poste,7.97 kV,25,303595,43
APO0312,LDPS150ACC,12,0,100,4,Sodio Cerrada,0,120,0,03GR010T21,Guaranda - Chimbo,1,Transformador Monofásico en poste,7.97 kV,25,303595,43
APO0312,LDPS150ACC,12,0,100,4,Sodio Cerrada,0,120,0,03GR010T21,Guaranda - Chimbo,1,Transformador Monofásico en poste,7.97 kV,15,302652,43
APO0437,PDPM400ACC,12,0,100,7,Proyector de Mercurio,0,120,0,03GR010T21,Guaranda - Chimbo,1,Transformador Monofásico en poste,7.97 kV,15,302652,43
APO0313,LDPS250ACC,12,0,100,4,Sodio Cerrada,0,120,0,03GR010T21,Guaranda - Chimbo,1,Transformador Monofásico en poste,7.97 kV,15,302652,43
APO0313,LDPS250ACC,12,0,100,4,Sodio Cerrada,0,120,0,03GR010T21,Guaranda - Chimbo,1,Transformador Monofásico en poste,7.97 kV,15,302652,43
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,120,0,03GR010T21,Guaranda - Chimbo,1,Transformador Monofásico en poste,7.97 kV,15,302652,43
APO0312,LDPS150ACC,12,0,100,4,Sodio Cerrada,0,120,0,03GR010T12,Guaranda - Cdla. 1° de Mayo,5,Transformador Trifásico en poste,13.8 kV,15,302652,43
